id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;kategori_industri;jenis_produk;jumlah_produksi;satuan;status;tahun
658;15;JAMBI;1504;150403;1504031002;TJAKRA ADI JAYA;STIP IMANUEL SITOHANG;PO;14111;INDUSTRI PAKAIAN JADI (KONVEKSI) DARI TEKSTIL;INDUSTRI PAKAIAN JADI;-;6500;STEL;AKTIF;2023
659;15;JAMBI;1504;150403;1504031002;TJAKRA ADI JAYA;STIP IMANUEL SITOHANG;-;18111;INDUSTRI PENCETAKAN UMUM;INDUSTRI PENCETAKAN DAN REPRODUKSI MEDIA REKAMAN;PENCETAKAN;1500;UNIT;AKTIF;2023
660;15;JAMBI;1504;150403;1504031002;TJAKRA ADI JAYA;STIP IMANUEL SITOHANG;-;82190;AKTIVITAS FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;AKTIVITAS ADMINISTRASI KANTOR, AKTIVITAS PENUNJANG KANTOR DAN AKTIVITAS PENUNJANG USAHA LAINNYA;FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;48400;LEMBAR;AKTIF;2023
661;15;JAMBI;1504;150403;1504031002;NETI SUSANTI;NETI SUSANTI;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;1210;KG;AKTIF;2023
662;15;JAMBI;1504;150403;1504031005;SORAYA ANGGRAINI;SORAYA ANGGRAINI;PO;10793;INDUSTRI MAKANAN DARI KEDELE DAN KACANG-KACANGAN LAINNYA BUKAN KECAP, TEMPE DAN TAHU;INDUSTRI MAKANAN;MAKANAN DARI KEDELE DAN KACANG-KACANGAN;800;KG;AKTIF;2023
663;15;JAMBI;1504;150403;1504031005;NUR KHOLISOH;NUR KHOLISOH;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;2420;PACK;AKTIF;2023
664;15;JAMBI;1504;150403;1504031005;TIARA ANNAQY;TIARA ANNAQY;-;13911;INDUSTRI KAIN RAJUTAN;INDUSTRI TEKSTIL;KAIN RAJUTAN;450;LEMBAR;AKTIF;2023
665;15;JAMBI;1504;150403;1504031001;MAHJIANA;MAHJIANA;-;16292;INDUSTRI BARANG ANYAMAN DARI TANAMAN BUKAN ROTAN DAN BAMBU;INDUSTRI KAYU, BARANG ANYAMAN DARI BAMBU, ROTAN DAN SEJENISNYA;BARANG ANYAMAN DARI TANAMAN BUKAN ROTAN DAN BAMBU;1650;BUAH;AKTIF;2023
666;15;JAMBI;1504;150403;1504031005;SORAYA ANGGRAINI;SORAYA ANGGRAINI;-;10799;INDUSTRI PRODUK MAKANAN LAINNYA;INDUSTRI MAKANAN;PRODUK MAKANAN OLAHAN IKAN;850;KG;AKTIF;2023
667;15;JAMBI;1504;150403;1504031005;TATIK CINTIA;TATIK CINTIA;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1600;PACK;AKTIF;2023
668;15;JAMBI;1504;150403;1504032019;TARI SILVIA PUSPITA;TARI SILVIA PUSPITA;-;10799;INDUSTRI PRODUK MAKANAN LAINNYA;INDUSTRI MAKANAN;PRODUK MAKANAN OLAHAN IKAN;1300;KG;AKTIF;2023
669;15;JAMBI;1504;150403;1504032013;MUTHIAH;MUTHIAH;PO;10796;INDUSTRI DODOL;INDUSTRI MAKANAN;DODOL;1650;KG;AKTIF;2023
670;15;JAMBI;1504;150403;1504032013;NURAINI;NURAINI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;104350;KG;AKTIF;2023
671;15;JAMBI;1504;150403;1504032013;ARDIA IMELDA;ARDIA IMELDA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;38750;KG;AKTIF;2023
672;15;JAMBI;1504;150403;1504031001;TETEH KAYLA;ENDANG FITRIATI;-;10722;INDUSTRI GULA MERAH;INDUSTRI MAKANAN;GULA MERAH GULA AREN;1500;KG;AKTIF;2023
673;15;JAMBI;1504;150405;1504052009;ANTONI;ANTONI;-;25112;INDUSTRI BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;INDUSTRI BARANG LOGAM, BUKAN MESIN DAN PERALATANNYA;BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;52875;BUAH;AKTIF;2023
674;15;JAMBI;1504;150404;1504042005;EKA ARDIANTI;EKA ARDIANTI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;178750;KG;AKTIF;2023
675;15;JAMBI;1504;150408;1504082005;ARIN SULISTIANI;ARIN SULISTIANI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;8450;KG;AKTIF;2023
676;15;JAMBI;1504;150408;1504082005;WIWIT SUSIANTI;WIWIT SUSIANTI;-;10762;INDUSTRI PENGOLAHAN HERBAL (HERB INFUSION);INDUSTRI MAKANAN;PENGOLAHAN HERBAL;41625;KG;AKTIF;2023
677;15;JAMBI;1504;150403;1504031005;BENI CAHYADI;BENI CAHYADI;PO;28291;INDUSTRI MESIN PERCETAKAN;INDUSTRI MESIN DAN PERLENGKAPAN YTDL;PERCETAKAN;450;BUAH;AKTIF;2023
678;15;JAMBI;1504;150405;1504052011;AYU SAFITRI;AYU SAFITRI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;4400;KG;AKTIF;2023
679;15;JAMBI;1504;150403;1504031005;SAJAROH;SAJAROH;-;82190;AKTIVITAS FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;AKTIVITAS ADMINISTRASI KANTOR, AKTIVITAS PENUNJANG KANTOR DAN AKTIVITAS PENUNJANG USAHA LAINNYA;FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;47500;LEMBAR;AKTIF;2023
680;15;JAMBI;1504;150403;1504031002;NURHAYATI;NURHAYATI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
681;15;JAMBI;1504;150403;1504031002;NURHAYATI;NURHAYATI;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1600;PACK;AKTIF;2023
682;15;JAMBI;1504;150403;1504031005;SAIDATUL RAHMAH;SAIDATUL RAHMAH;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1500;PACK;AKTIF;2023
683;15;JAMBI;1504;150403;1504031001;AGUS PURWANTO;AGUS PURWANTO;-;13134;INDUSTRI BATIK;INDUSTRI TEKSTIL;KAIN BATIK;1650;LEMBAR;AKTIF;2023
684;15;JAMBI;1504;150407;1504071004;RELITA;RELITA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
685;15;JAMBI;1504;150403;1504031002;MAIHANI;MAIHANI;-;13134;INDUSTRI BATIK;INDUSTRI TEKSTIL;KAIN BATIK;1650;LEMBAR;AKTIF;2023
686;15;JAMBI;1504;150405;1504052009;MANIS;MANIS;-;23921;INDUSTRI BATU BATA DARI TANAH LIAT/KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA DARI TANAH LIAT;14000;KG;AKTIF;2023
687;15;JAMBI;1504;150405;1504052012;SURIANSYAH;SURIANSYAH;-;82190;AKTIVITAS FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;AKTIVITAS ADMINISTRASI KANTOR, AKTIVITAS PENUNJANG KANTOR DAN AKTIVITAS PENUNJANG USAHA LAINNYA;FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;48400;LEMBAR;AKTIF;2023
688;15;JAMBI;1504;150403;1504031005;SALWA SAFIRAH;SALWA SAFIRAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;800;KG;AKTIF;2023
689;15;JAMBI;1504;150403;1504031001;MIRA;MIRA;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;2420;PACK;AKTIF;2023
690;15;JAMBI;1504;150401;1504012017;SUBANDI;SUBANDI;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;450;PACK;AKTIF;2023
691;15;JAMBI;1504;150402;1504022005;MAYANG RAHMAWATI;MAYANG RAHMAWATI;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1300;PACK;AKTIF;2023
692;15;JAMBI;1504;150403;1504031005;RIZKY SRI HARTATI;RIZKY SRI HARTATI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;850;KG;AKTIF;2023
693;15;JAMBI;1504;150407;1504072003;MUHLISUN;MUHLISUN;PO;31001;INDUSTRI FURNITUR DARI KAYU;INDUSTRI FURNITUR;FURNITUR DARI KAYU;1600;BUAH;AKTIF;2023
694;15;JAMBI;1504;150403;1503012017;SYAHRUL ROBY;SYAHRUL ROBY;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1300;KG;AKTIF;2023
695;15;JAMBI;1504;150403;1504031001;BAMBANG HERMANTO;BAMBANG HERMANTO;-;25112;INDUSTRI BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;INDUSTRI BARANG LOGAM, BUKAN MESIN DAN PERALATANNYA;BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;1650;BUAH;AKTIF;2023
696;15;JAMBI;1504;150403;1504031002;SUMI;SUMI;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;104350;PACK;AKTIF;2023
697;15;JAMBI;1504;150403;1504031002;SUGIARTI;SUGIARTI;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;38750;PACK;AKTIF;2023
698;15;JAMBI;1504;150403;1504031002;SUGIARTI;SUGIARTI;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;30325;KG;AKTIF;2023
699;15;JAMBI;1504;150403;1504031002;SUGIARTI;SUGIARTI;-;11090;INDUSTRI MINUMAN LAINNYA;INDUSTRI MINUMAN;MINUMAN;52875;PCS;AKTIF;2023
700;15;JAMBI;1504;150405;1504052008;SUKARTI;SUKARTI;-;10313;INDUSTRI PENGERINGAN BUAH-BUAHAN DAN SAYURAN;INDUSTRI MAKANAN;PENGERINGAN BUAH-BUAHAN DAN SAYURAN;178750;KG;AKTIF;2023
701;15;JAMBI;1504;150405;1504052008;SUKARTI;SUKARTI;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;8450;KG;AKTIF;2023
702;15;JAMBI;1504;150403;1504031005;EZA NEFISAHRIMA N;EZA NEFISAHRIMA N;-;10216;INDUSTRI BERBASIS DAGING LUMATAN DAN SURIMI;INDUSTRI MAKANAN;DAGING LUMATAN DAN SURIMI;41625;KG;AKTIF;2023
703;15;JAMBI;1504;150403;1504031005;EZA NEFISAHRIMA N;EZA NEFISAHRIMA N;-;10799;INDUSTRI PRODUK MAKANAN LAINNYA;INDUSTRI MAKANAN;PRODUK MAKANAN OLAHAN IKAN;115100;KG;AKTIF;2023
704;15;JAMBI;1504;150403;1504031005;RATUTAMA SEJAHTERA;RISKI APRIYANI;-;18111;INDUSTRI PENCETAKAN UMUM;INDUSTRI PENCETAKAN DAN REPRODUKSI MEDIA REKAMAN;PENCETAKAN;1500;UNIT;AKTIF;2023
705;15;JAMBI;1504;150403;1504031005;RATUTAMA SEJAHTERA;RISKI APRIYANI;PO;14111;INDUSTRI PAKAIAN JADI (KONVEKSI) DARI TEKSTIL;INDUSTRI PAKAIAN JADI;-;6500;STEL;AKTIF;2023
706;15;JAMBI;1504;150401;1504012008;RIDHO RAHADIAN;RIDHO RAHADIAN;-;13134;INDUSTRI BATIK;INDUSTRI TEKSTIL;KAIN BATIK;1650;LEMBAR;AKTIF;2023
707;15;JAMBI;1504;150403;1504031001;M. ZARKONI;M. ZARKONI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
708;15;JAMBI;1504;150403;1504031001;SUHAETTI;SUHAETTI;-;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;4000;KG;AKTIF;2023
709;15;JAMBI;1504;150402;1501192014;SUPRIYADI;SUPRIYADI;PO;31001;INDUSTRI FURNITUR DARI KAYU;INDUSTRI FURNITUR;FURNITUR DARI KAYU;1500;BUAH;AKTIF;2023
710;15;JAMBI;1504;150401;0;SYAIDATI NAHIDAH;SYAIDATI NAHIDAH;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;1650;KG;AKTIF;2023
711;15;JAMBI;1504;150403;1504032019;SUGIYO;SUGIYO;-;23921;INDUSTRI BATU BATA DARI TANAH LIAT/KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA DARI TANAH LIAT;100000;PCS;AKTIF;2023
712;15;JAMBI;1504;150401;0;AZZAM DAFFI CREATIVE;RAHMAT ROMADANI RONALDO AZRI;-;18111;INDUSTRI PENCETAKAN UMUM;INDUSTRI PENCETAKAN DAN REPRODUKSI MEDIA REKAMAN;PENCETAKAN;1500;UNIT;AKTIF;2023
713;15;JAMBI;1504;150403;1504031004;LUKMAN HAKIM;LUKMAN HAKIM;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1540;PACK;AKTIF;2023
714;15;JAMBI;1504;150403;1504031004;LUKMAN HAKIM;LUKMAN HAKIM;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;1650;KG;AKTIF;2023
715;15;JAMBI;1504;150405;1504052009;SARDONI;SARDONI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
716;15;JAMBI;1504;150402;1504022012;GEMA NUSA LESTARI;AGUS SUTANTO;-;16221;INDUSTRI BARANG BANGUNAN DARI KAYU;INDUSTRI KAYU, BARANG ANYAMAN DARI BAMBU, ROTAN DAN SEJENISNYA;BARANG BANGUNAN DARI KAYU;750;BUAH;AKTIF;2023
717;15;JAMBI;1504;150405;1504052015;HADIYATUN NADHIROH;HADIYATUN NADHIROH;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1500;PACK;AKTIF;2023
718;15;JAMBI;1504;150405;1504052015;HADIYATUN NADHIROH;HADIYATUN NADHIROH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
719;15;JAMBI;1504;150405;1504052015;HADIYATUN NADHIROH;HADIYATUN NADHIROH;-;21022;INDUSTRI PRODUK OBAT TRADISIONAL UNTUK MANUSIA;INDUSTRI FARMASI, PRODUK OBAT KIMIA DAN OBAT TRADISIONAL;PRODUK OBAT TRADISIONAL UNTUK MANUSIA;450;KG;AKTIF;2023
720;15;JAMBI;1504;150403;1504032019;SA'ADATUL CHOIRIAH;SA'ADATUL CHOIRIAH;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1500;PACK;AKTIF;2023
721;15;JAMBI;1504;150403;1504031003;SRI SETYONINGSIH;SRI SETYONINGSIH;-;10772;INDUSTRI BUMBU MASAK DAN PENYEDAP MASAKAN;INDUSTRI MAKANAN;BUMBU MASAK DAN PENYEDAP MASAKAN;1650;KG;AKTIF;2023
722;15;JAMBI;1504;150403;1504031002;M.SYABRI HARIS;M.SYABRI HARIS;-;10729;INDUSTRI PENGOLAHAN GULA LAINNYA BUKAN SIROP;INDUSTRI MAKANAN;PENGOLAHAN GULA;450;KG;AKTIF;2023
723;15;JAMBI;1504;150403;1504031002;M.SYABRI HARIS;M.SYABRI HARIS;-;10710;INDUSTRI PRODUK ROTI DAN KUE;INDUSTRI MAKANAN;ROTI DAN KUE;1500;PACK;AKTIF;2023
724;15;JAMBI;1504;150403;1504031002;FITRI RAHMA;FITRI RAHMA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
725;15;JAMBI;1504;150404;1504042014;SELLY INDRA YANI;SELLY INDRA YANI;PO;14120;PENJAHITAN DAN PEMBUATAN PAKAIAN SESUAI PESANAN;INDUSTRI PAKAIAN JADI;PENJAHITAN DAN PEMBUATAN PAKAIAN SESUAI PESANAN;35000;PCS;AKTIF;2023
726;15;JAMBI;1504;150403;1504031002;M.SYABRI HARIS;M.SYABRI HARIS;-;10734;INDUSTRI KEMBANG GULA;INDUSTRI MAKANAN;KEMBANG GULA;800;KG;AKTIF;2023
727;15;JAMBI;1504;150403;1504031002;SARI YULIANTI;SARI YULIANTI;-;10734;INDUSTRI KEMBANG GULA;INDUSTRI MAKANAN;KEMBANG GULA;1600;KG;AKTIF;2023
728;15;JAMBI;1504;150401;1504012004;SUGIARTI;SUGIARTI;PO;10793;INDUSTRI MAKANAN DARI KEDELE DAN KACANG-KACANGAN LAINNYA BUKAN KECAP, TEMPE DAN TAHU;INDUSTRI MAKANAN;MAKANAN DARI KEDELE DAN KACANG-KACANGAN;1650;KG;AKTIF;2023
729;15;JAMBI;1504;150403;1504032019;HARTAKE SUKSES MANDIRI;SAIFULLAH;PO;28210;INDUSTRI MESIN PERTANIAN DAN KEHUTANAN;INDUSTRI MESIN DAN PERLENGKAPAN YTDL;ALAT PERTANIAN;1650;KG;AKTIF;2023
730;15;JAMBI;1504;150403;1504031001;DESRI WAHYUNI;DESRI WAHYUNI;-;11040;INDUSTRI MINUMAN RINGAN;INDUSTRI MINUMAN;MINUMAN RINGAN;4500;KG;AKTIF;2023
731;15;JAMBI;1504;150403;1504031001;ROHAYATI;ROHAYATI;-;10399;INDUSTRI PENGOLAHAN DAN PENGAWETAN LAINNYA BUAH-BUAHAN DAN SAYURAN BUKAN KACANG-KACANGAN;INDUSTRI MAKANAN;PENGOLAHAN DAN PENGAWETAN BUAH-BUAHAN DAN SAYURAN;450;KG;AKTIF;2023
732;15;JAMBI;1504;150403;1504031001;ROHAYATI;ROHAYATI;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;1650;KG;AKTIF;2023
733;15;JAMBI;1504;150403;1504031005;SRI HENI GUSTIANTI;SRI HENI GUSTIANTI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK, KERIPIK, PEYEK;1650;KG;AKTIF;2023
734;15;JAMBI;1504;150403;1504031005;SRI HENI GUSTIANTI;SRI HENI GUSTIANTI;PO;10792;INDUSTRI KUE BASAH;INDUSTRI MAKANAN;KUE BASAH;1650;KG;AKTIF;2023
735;15;JAMBI;1504;150405;1504052006;RTS. RINA ASTUTI;RTS. RINA ASTUTI;-;10212;INDUSTRI PENGASAPAN/PEMANGGANGAN IKAN;INDUSTRI MAKANAN;PENGASAPAN/PEMANGGANGAN IKAN;450;KG;AKTIF;2023
736;15;JAMBI;1504;150403;1504031003;DARDI;DARDI;-;25111;INDUSTRI BARANG DARI LOGAM BUKAN ALUMINIUM SIAP PASANG UNTUK BANGUNAN;INDUSTRI BARANG LOGAM, BUKAN MESIN DAN PERALATANNYA;BARANG DARI LOGAM BUKAN ALUMINIUM SIAP PASANG UNTUK BANGUNAN;6700;BUAH;AKTIF;2023
737;15;JAMBI;1504;150403;1504031003;DARDI;DARDI;-;25112;INDUSTRI BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;INDUSTRI BARANG LOGAM, BUKAN MESIN DAN PERALATANNYA;BARANG DARI LOGAM ALUMINIUM SIAP PASANG UNTUK BANGUNAN;1650;BUAH;AKTIF;2023
